index,address,cost_text,Bed,Bath,Park,property_type,desc_head,LocID,longitude,latitude,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,total_population,SA2_NAME21,duration_mins,Offence Count,SA2_CODE_2021
https://www.domain.com.au/46-norvel-road-ferntree-gully-vic-3156-16079540,46 Norvel Road Ferntree Gully VIC 3156,520.0,3,1,2,House,privaci conveni space famili,211011447,145.2726927,-37.8735989,775.0,370.0,2071.0,1606.0,12312.0,Ferntree Gully - North,30.0,1664.0,211011447.0
https://www.domain.com.au/6-ketwick-court-ferntree-gully-vic-3156-15138237,6 Ketwick Court Ferntree Gully VIC 3156,490.0,2,2,1,House,quiet privat court locat,211011447,145.2783493,-37.8708566,775.0,370.0,2071.0,1606.0,12312.0,Ferntree Gully - North,20.0,1664.0,211011447.0
https://www.domain.com.au/7-malua-road-ferntree-gully-vic-3156-16042917,7 Malua Road Ferntree Gully VIC 3156,480.0,3,2,3,House,recent renov famili home perfect posit,211011447,145.2647481,-37.8703086,775.0,370.0,2071.0,1606.0,12312.0,Ferntree Gully - North,30.0,1664.0,211011447.0
https://www.domain.com.au/89-forest-road-ferntree-gully-vic-3156-16080524,89 Forest Road Ferntree Gully VIC 3156,430.0,2,1,0,House,well kept famili home,211011447,145.2989064,-37.8775384,775.0,370.0,2071.0,1606.0,12312.0,Ferntree Gully - North,10.0,1664.0,211011447.0
https://www.domain.com.au/36-old-forest-road-the-basin-vic-3154-16068907,36 Old Forest Road The Basin VIC 3154,450.0,3,1,3,House,amaz low mainten lifestyl home like,211011449,145.3127291,-37.8612619,840.0,366.0,2291.0,2049.0,3627.0,The Basin,40.0,299.0,211011449.0
https://www.domain.com.au/130-corriedale-crescent-park-orchards-vic-3114-16040346,130 Corriedale Crescent Park Orchards VIC 3114,650.0,4,2,0,House,delight famili home,211021261,145.209329,-37.7800084,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,>50.0,135.0,211021261.0
https://www.domain.com.au/2-33-leslie-street-donvale-vic-3111-16023759,2/33 Leslie Street Donvale VIC 3111,500.0,3,1,1,Townhouse,freshli paint,211021261,145.17946,-37.781148,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,>50.0,135.0,211021261.0
https://www.domain.com.au/1-glika-street-donvale-vic-3111-16057243,1 Glika Street Donvale VIC 3111,470.0,3,2,4,House,walk distanc squar,211021261,145.1708501,-37.7944454,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,50.0,135.0,211021261.0
https://www.domain.com.au/1-25-wooddale-grove-donvale-vic-3111-16038258,1/25 Wooddale Grove Donvale VIC 3111,400.0,4,2,0,Apartment / Unit / Flat,delight privat,211021261,145.193007,-37.80454599999999,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,30.0,135.0,211021261.0
https://www.domain.com.au/10-hamal-street-donvale-vic-3111-16033217,10 Hamal Street Donvale VIC 3111,470.0,2,1,1,House,three bedroom home,211021261,145.1715079,-37.7935653,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,50.0,135.0,211021261.0
https://www.domain.com.au/12-cerberus-street-donvale-vic-3111-15987332,12 Cerberus Street Donvale VIC 3111,540.0,4,2,2,House,three bedroom famili home,211021261,145.1703111,-37.8001683,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,40.0,135.0,211021261.0
https://www.domain.com.au/13-1137-1139-doncaster-road-donvale-vic-3111-16051901,13 1137-1139 Doncaster Road Donvale VIC 3111,400.0,4,2,2,Apartment / Unit / Flat,extra larg bedroom apart,211021261,145.1732235,-37.7901298,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,50.0,135.0,211021261.0
https://www.domain.com.au/14-mitcham-road-donvale-vic-3111-16079353,14 Mitcham Road Donvale VIC 3111,430.0,3,1,2,House,close everyth,211021261,145.1743438,-37.7918563,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,50.0,135.0,211021261.0
https://www.domain.com.au/19-aranga-crescent-donvale-vic-3111-16023719,19 Aranga Crescent Donvale VIC 3111,550.0,3,1,1,House,place call home,211021261,145.172144,-37.8008408,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,40.0,135.0,211021261.0
https://www.domain.com.au/2-144-mitcham-road-donvale-vic-3111-16026332,2/144 Mitcham Road Donvale VIC 3111,420.0,2,2,1,Apartment / Unit / Flat,comfort unit easi care yard,211021261,145.1831006,-37.8007445,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,30.0,135.0,211021261.0
https://www.domain.com.au/30-lynne-street-donvale-vic-3111-13634470,30 Lynne Street Donvale VIC 3111,660.0,5,2,0,House,deserv noth best,211021261,145.1731205,-37.7968777,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,40.0,135.0,211021261.0
https://www.domain.com.au/4-132-mitcham-road-donvale-vic-3111-16079428,4/132 Mitcham Road Donvale VIC 3111,625.0,4,2,2,Townhouse,brand new level resid terrac style townhous,211021261,145.1819348,-37.7997883,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,40.0,135.0,211021261.0
https://www.domain.com.au/48-beckett-road-donvale-vic-3111-16052738,48 Beckett Road Donvale VIC 3111,900.0,4,2,2,House,gloriou famili home natur fill block,211021261,145.2050143,-37.8032806,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,30.0,135.0,211021261.0
https://www.domain.com.au/6-heads-road-donvale-vic-3111-16027997,6 Heads Road Donvale VIC 3111,980.0,4,2,0,House,impress famili resid,211021261,145.1957386,-37.7986958,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,40.0,135.0,211021261.0
https://www.domain.com.au/7-6-8-lisbeth-avenue-donvale-vic-3111-16080275,7/6-8 Lisbeth Avenue Donvale VIC 3111,370.0,2,1,1,House,comfort quiet conveni,211021261,145.1918758,-37.8025959,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,30.0,135.0,211021261.0
https://www.domain.com.au/97-lisbeth-avenue-donvale-vic-3111-16033501,97 Lisbeth Avenue Donvale VIC 3111,900.0,4,3,2,House,perfect entertain size locat much much,211021261,145.2013471,-37.8033993,826.0,451.0,2717.0,2284.0,14113.0,Donvale - Park Orchards,30.0,135.0,211021261.0
https://www.domain.com.au/1-belle-vue-avenue-ringwood-north-vic-3134-16081453,1 Belle Vue Avenue Ringwood North VIC 3134,480.0,3,1,0,House,perfect locat,211031266,145.2397532,-37.8216569,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/1-12-andrew-street-ringwood-vic-3134-16081551,1/12 Andrew Street Ringwood VIC 3134,390.0,2,1,1,Apartment / Unit / Flat,neat unit perfect locat,211031266,145.224843,-37.808219,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/1-166-wantirna-road-ringwood-vic-3134-16048415,1/166 Wantirna Road Ringwood VIC 3134,490.0,5,2,0,Apartment / Unit / Flat,fresh daisi,211031266,145.2271584,-37.8333594,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,30.0,1323.0,211031266.0
https://www.domain.com.au/1-21-new-street-ringwood-vic-3134-16076870,1/21 New Street Ringwood VIC 3134,370.0,2,2,1,Apartment / Unit / Flat,great locat bedroom,211031266,145.22071,-37.81365700000001,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/1-48-arlington-st-ringwood-vic-3134-16039626,1/48 Arlington St Ringwood VIC 3134,630.0,3,2,1,Townhouse,brand new townhous rent,211031266,145.2216268,-37.8191084,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/1-7-bourke-street-ringwood-vic-3134-16042573,1/7 Bourke Street Ringwood VIC 3134,425.0,2,1,2,Apartment / Unit / Flat,contemporari design cosmopolitan locat,211031266,145.2260286,-37.813166,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/10-montgomery-street-ringwood-vic-3134-16075120,10 Montgomery Street Ringwood VIC 3134,350.0,2,1,2,House,bedroom charact weatherboard home,211031266,145.2221015,-37.8122474,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/102-8-bond-street-ringwood-vic-3134-16071516,102/8 Bond Street Ringwood VIC 3134,450.0,3,2,2,Apartment / Unit / Flat,apart locat prime locat,211031266,145.2259855,-37.8137731,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/104-3-new-street-ringwood-vic-3134-15903416,104/3 New Street Ringwood VIC 3134,495.0,3,1,2,Apartment / Unit / Flat,spaciou bedroom apart boutiqu build,211031266,145.2210551,-37.8121971,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/11-zephyr-close-ringwood-vic-3134-16029856,11 Zephyr Close Ringwood VIC 3134,450.0,2,1,1,Townhouse,modern townhous,211031266,145.2261918,-37.8089751,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/11-14-16-new-street-ringwood-vic-3134-16079952,11/14-16 New Street Ringwood VIC 3134,350.0,1,1,0,Apartment / Unit / Flat,love two bedroom unit,211031266,145.2199913,-37.8122509,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/111-11-13-bourke-street-ringwood-vic-3134-15963974,111/11-13 Bourke Street Ringwood VIC 3134,410.0,2,2,1,Apartment / Unit / Flat,apart ideal locat,211031266,145.2256834,-37.8131962,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/16-lilian-parade-ringwood-vic-3134-16065729,16 Lilian Parade Ringwood VIC 3134,540.0,3,2,2,House,perfect locat,211031266,145.2520987,-37.7927399,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,40.0,1323.0,211031266.0
https://www.domain.com.au/164-mullum-mullum-road-ringwood-vic-3134-16074051,164 Mullum Mullum Road Ringwood VIC 3134,450.0,3,1,2,House,conveni locat comfort home,211031266,145.2464437,-37.7959619,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,40.0,1323.0,211031266.0
https://www.domain.com.au/17-glen-cairn-avenue-ringwood-vic-3134-16023047,17 Glen Cairn Avenue Ringwood VIC 3134,600.0,4,2,2,House,fulli renov famili home great locat,211031266,145.2438106,-37.8005643,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,30.0,1323.0,211031266.0
https://www.domain.com.au/17-sunhill-avenue-ringwood-vic-3134-16081232,17 Sunhill Avenue Ringwood VIC 3134,470.0,3,1,2,Apartment / Unit / Flat,solid famili home locat precinct,211031266,145.2421272,-37.7965966,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,40.0,1323.0,211031266.0
https://www.domain.com.au/2-rupert-street-ringwood-vic-3134-16054376,2 Rupert Street Ringwood VIC 3134,425.0,3,1,1,House,gener home top locat month leas,211031266,145.240228,-37.8076999,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/2-12-nelson-street-ringwood-vic-3134-16078632,2/12 Nelson Street Ringwood VIC 3134,480.0,3,1,1,House,locat locat locat,211031266,145.2256378,-37.8113102,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/2-128-warrandyte-road-ringwood-vic-3134-16072480,2/128 Warrandyte Road Ringwood VIC 3134,570.0,4,2,2,Apartment / Unit / Flat,stun privat bedroom townhous,211031266,145.2339672,-37.8016125,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,30.0,1323.0,211031266.0
https://www.domain.com.au/2-14-bardia-street-ringwood-vic-3134-16078218,2/14 Bardia Street Ringwood VIC 3134,360.0,2,1,1,House,street,211031266,145.233351,-37.8116719,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/2-22-william-street-ringwood-vic-3134-16057780,2/22 William Street Ringwood VIC 3134,420.0,2,1,1,House,fulli renov two bedroom home,211031266,145.223839,-37.807346,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/2-24-bond-street-ringwood-vic-3134-15909923,2/24 Bond Street Ringwood VIC 3134,370.0,2,1,0,Apartment / Unit / Flat,freshli paint two bedroom unit ideal locat,211031266,145.2243735,-37.8136701,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/2-24-nelson-street-ringwood-vic-3134-16023780,2/24 Nelson Street Ringwood VIC 3134,475.0,3,2,2,Apartment / Unit / Flat,simpli stun moment amen,211031266,145.224298,-37.811423,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/2-48-arlington-st-ringwood-vic-3134-16071308,2/48 Arlington St Ringwood VIC 3134,495.0,3,1,2,Townhouse,brand new townhous rent,211031266,145.2216268,-37.8191084,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/2-64-bedford-road-ringwood-vic-3134-16070430,2/64 Bedford Road Ringwood VIC 3134,550.0,3,2,2,Townhouse,perfect locat,211031266,145.2391921,-37.8171165,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/203-11-13-bourke-street-ringwood-vic-3134-16054733,203/11-13 Bourke Street Ringwood VIC 3134,410.0,2,1,1,Apartment / Unit / Flat,ideal locat apart,211031266,145.2256834,-37.8131962,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/210-8-bond-street-ringwood-vic-3134-16073031,210/8 Bond Street Ringwood VIC 3134,400.0,2,1,1,Apartment / Unit / Flat,stun stylish apart,211031266,145.2259855,-37.8137731,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/210a-1-nelson-street-ringwood-vic-3134-16047339,210A/1 Nelson Street Ringwood VIC 3134,415.0,2,1,1,Apartment / Unit / Flat,easi live,211031266,145.2260603,-37.8120324,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/23-grant-crescent-west-ringwood-vic-3134-16043034,23 Grant Crescent West Ringwood VIC 3134,370.0,3,1,1,House,quiet comfort home,211031266,145.2144145,-37.8137971,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/23-grayling-crescent-croydon-vic-3136-16066206,23 Grayling Crescent Croydon VIC 3136,500.0,3,1,2,House,perfectli posit home,211031266,145.2544298,-37.7951327,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,30.0,1323.0,211031266.0
https://www.domain.com.au/3-hillcrest-avenue-ringwood-vic-3134-16061246,3 Hillcrest Avenue Ringwood VIC 3134,470.0,3,1,2,House,real charmer,211031266,145.2148088,-37.8164857,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/3-hugh-street-ringwood-vic-3134-16066415,3 Hugh Street Ringwood VIC 3134,440.0,3,1,2,House,street,211031266,145.2464006,-37.7966058,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,40.0,1323.0,211031266.0
https://www.domain.com.au/3-1-barkly-street-ringwood-vic-3134-16074210,3/1 Barkly Street Ringwood VIC 3134,440.0,2,1,2,Apartment / Unit / Flat,boast style space superb set,211031266,145.2265837,-37.8209692,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/3-16-wantirna-road-ringwood-vic-3134-16062718,3/16 Wantirna Road Ringwood VIC 3134,380.0,1,1,1,Apartment / Unit / Flat,locat conveni,211031266,145.2267681,-37.8185731,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/3-34-wantirna-road-ringwood-vic-3134-16071597,3/34 Wantirna Road Ringwood VIC 3134,510.0,3,2,1,Apartment / Unit / Flat,beauti low mainten live,211031266,145.2268465,-37.8201398,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/3-36-pitt-street-ringwood-vic-3134-16058782,3/36 Pitt Street Ringwood VIC 3134,435.0,2,1,1,Townhouse,low mainten bedroom townhous,211031266,145.2345332,-37.8154165,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/3-4-6-mullum-mullum-road-ringwood-vic-3134-15975946,3/4-6 Mullum Mullum Road Ringwood VIC 3134,360.0,2,2,1,House,two bedroom unit excel locat,211031266,145.2313162,-37.807646,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/3-77-maidstone-street-ringwood-vic-3134-16076897,3/77 Maidstone Street Ringwood VIC 3134,520.0,3,2,2,House,new built townhous,211031266,145.2250792,-37.8310554,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,30.0,1323.0,211031266.0
https://www.domain.com.au/305-11-13-bourke-street-ringwood-vic-3134-16029063,305/11-13 Bourke Street Ringwood VIC 3134,375.0,2,1,1,Apartment / Unit / Flat,green edg urban style,211031266,145.2256834,-37.8131962,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/4-20-munro-street-ringwood-vic-3134-16062673,4/20 Munro Street Ringwood VIC 3134,430.0,3,1,2,Apartment / Unit / Flat,ideal unit locat live,211031266,145.2214272,-37.80954699999999,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/4-48-arlington-st-ringwood-vic-3134-16071340,4/48 Arlington St Ringwood VIC 3134,675.0,3,2,2,Townhouse,brand new townhous rent,211031266,145.2216268,-37.8191084,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/4-5-7-browns-avenue-ringwood-vic-3134-16079256,4/5-7 Browns Avenue Ringwood VIC 3134,430.0,2,1,1,Apartment / Unit / Flat,conveni live short stroll amen,211031266,145.2239572,-37.8125059,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/8-28-nelson-street-ringwood-vic-3134-16066940,8/28 Nelson Street Ringwood VIC 3134,410.0,2,1,1,Apartment / Unit / Flat,impress invit impecc posit,211031266,145.2238061,-37.8112301,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,20.0,1323.0,211031266.0
https://www.domain.com.au/801-233-maroondah-highway-ringwood-vic-3134-13468762,801/233 Maroondah Highway Ringwood VIC 3134,430.0,2,1,1,Apartment / Unit / Flat,inspect avail regist onlin attend,211031266,145.2319107,-37.8140427,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/87-mullum-mullum-road-ringwood-vic-3134-16060735,87 Mullum Mullum Road Ringwood VIC 3134,430.0,3,1,2,House,neat tidi three bedroom home,211031266,145.2432927,-37.7976833,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,30.0,1323.0,211031266.0
https://www.domain.com.au/9-larissa-avenue-ringwood-vic-3134-16068113,9 LARISSA AVENUE Ringwood VIC 3134,450.0,3,2,2,House,conveni locat,211031266,145.2339696,-37.8117404,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/g05a-1-7-nelson-street-ringwood-vic-3134-16039110,G05A/1-7 Nelson Street Ringwood VIC 3134,420.0,2,1,1,Apartment / Unit / Flat,applic amaz bedroom bathroom apart must seen,211031266,145.2260603,-37.8120324,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/g07-5-7-browns-avenue-ringwood-vic-3134-15985683,G07/5-7 Browns Avenue Ringwood VIC 3134,430.0,2,1,1,Apartment / Unit / Flat,perfect locat,211031266,145.2239572,-37.8125059,822.0,381.0,2157.0,1660.0,16373.0,Ringwood,10.0,1323.0,211031266.0
https://www.domain.com.au/1-bronhill-road-ringwood-east-vic-3135-16060719,1 Bronhill Road Ringwood East VIC 3135,450.0,3,1,1,House,renov refresh three bedroom home east,211031267,145.256243,-37.7972417,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,30.0,661.0,211031267.0
https://www.domain.com.au/1-101-great-ryrie-street-heathmont-vic-3135-16006002,1/101 Great Ryrie Street Heathmont VIC 3135,380.0,1,1,1,House,two bedroom home water usag includ,211031267,145.2376383,-37.8303797,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/1-19-ross-crescent-heathmont-vic-3135-16039822,1/19 Ross Crescent Heathmont VIC 3135,415.0,2,1,1,Townhouse,modern two bedroom townhous,211031267,145.2338833,-37.8309453,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/1-24a-kemps-street-ringwood-east-vic-3135-16079565,1/24A Kemps Street Ringwood East VIC 3135,330.0,2,1,1,Apartment / Unit / Flat,neat tidi unit,211031267,145.2504354,-37.8025107,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/1-5-bona-street-ringwood-east-vic-3135-15888401,1/5 Bona Street Ringwood East VIC 3135,580.0,2,1,2,House,brand new spaciou beauti,211031267,145.2521418,-37.8092162,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/11-russet-road-ringwood-east-vic-3135-16065472,11 Russet Road Ringwood East VIC 3135,450.0,3,1,1,House,locat locat locat,211031267,145.2510194,-37.8152033,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/14-shasta-avenue-ringwood-vic-3134-15961580,14 Shasta Avenue Ringwood VIC 3134,380.0,2,1,1,House,home person,211031267,145.2492496,-37.8169127,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/2-100-mt-dandenong-road-ringwood-east-vic-3135-16054681,2/100 Mt Dandenong Road Ringwood East VIC 3135,400.0,2,1,0,Apartment / Unit / Flat,low mainten bedroom unit,211031267,145.251103,-37.80871,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/2-16-mirabel-avenue-ringwood-east-vic-3135-16040358,2/16 Mirabel Avenue Ringwood East VIC 3135,480.0,4,2,2,House,opportun,211031267,145.256837,-37.805718,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/2-276-canterbury-road-heathmont-vic-3135-16049105,2/276 Canterbury Road Heathmont VIC 3135,450.0,2,1,1,House,bedroom townhous doubl garag,211031267,145.234187,-37.832857,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/2-37-canterbury-road-ringwood-east-vic-3135-16059413,2/37 Canterbury Road Ringwood East VIC 3135,400.0,3,1,1,Apartment / Unit / Flat,room hous amaz locat inc water electr bill,211031267,145.2523793,-37.8247849,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/2-5-bona-street-ringwood-east-vic-3135-15889337,2/5 Bona Street Ringwood East VIC 3135,630.0,4,2,2,House,brand new spaciou beauti,211031267,145.2521418,-37.8092162,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/2-6-braeside-avenue-ringwood-east-vic-3135-16024514,2/6 Braeside Avenue Ringwood East VIC 3135,390.0,2,1,1,Apartment / Unit / Flat,bedroom unit great size yard,211031267,145.2420737,-37.8106278,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/2-71-mt-dandenong-road-ringwood-east-vic-3135-16066402,2/71 Mt Dandenong Road Ringwood East VIC 3135,350.0,2,1,1,Apartment / Unit / Flat,walk hospit,211031267,145.251423,-37.807578,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/20-hill-street-ringwood-east-vic-3135-16047806,20 Hill Street Ringwood East VIC 3135,430.0,3,1,2,House,neat pin,211031267,145.2413503,-37.8157574,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/21-shasta-avenue-ringwood-east-vic-3135-16071805,21 Shasta Avenue Ringwood East VIC 3135,370.0,2,1,1,House,close everyth,211031267,145.2493791,-37.8149081,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/23-marwarra-street-ringwood-east-vic-3135-16080707,23 Marwarra Street Ringwood East VIC 3135,480.0,3,1,2,House,joy famili home,211031267,145.2421272,-37.8172986,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/3-5-fremont-street-heathmont-vic-3135-16019633,3/5 Fremont Street Heathmont VIC 3135,415.0,2,1,1,Apartment / Unit / Flat,fantast locat,211031267,145.2455826,-37.8215156,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/35-railway-avenue-ringwood-east-vic-3135-16072185,35 Railway Avenue Ringwood East VIC 3135,495.0,3,1,2,House,locat lifestyl,211031267,145.2413934,-37.8145651,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/374-maroondah-highway-ringwood-vic-3134-16065499,374 Maroondah Highway Ringwood VIC 3134,480.0,3,1,0,House,great updat great locat,211031267,145.2498971,-37.8014022,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/4-102-dublin-road-ringwood-east-vic-3135-16065611,4/102 Dublin Road Ringwood East VIC 3135,460.0,3,2,2,Apartment / Unit / Flat,renov spaciou unit,211031267,145.2466561,-37.8194394,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/7-talofa-avenue-ringwood-east-vic-3135-16024823,7 Talofa Avenue Ringwood East VIC 3135,410.0,3,1,2,House,walk distanc east train station,211031267,145.248861,-37.8152461,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/76-cuthbert-street-heathmont-vic-3135-16043476,76 Cuthbert Street Heathmont VIC 3135,430.0,3,1,1,House,updat readi move,211031267,145.238631,-37.83433309999999,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,20.0,661.0,211031267.0
https://www.domain.com.au/8-merry-street-ringwood-east-vic-3135-16064353,8 Merry Street Ringwood East VIC 3135,550.0,2,1,1,House,promin posit properti,211031267,145.2467027,-37.8145574,879.0,385.0,2404.0,1945.0,17866.0,Ringwood East,10.0,661.0,211031267.0
https://www.domain.com.au/1-12-starcross-avenue-croydon-vic-3136-16029142,1/12 Starcross Avenue Croydon VIC 3136,745.0,4,2,2,Townhouse,room move brand new execut style luxuri townhous outstand locat,211031450,145.2752619,-37.7992554,827.0,371.0,2037.0,1566.0,13920.0,Croydon - East,10.0,1515.0,211031450.0
