,index,name,cost_text,Bed,Bath,Park,property_type,desc_head,LocID
138,https://www.domain.com.au/41-bay-street-brighton-vic-3186-15910483,41 Bay Street Brighton VIC 3186,1490.0,3,3,2,House,bay near bay,208011169
139,https://www.domain.com.au/18-18-curzon-street-west-melbourne-vic-3003-15672851,18/18 Curzon Street West Melbourne VIC 3003,1450.0,3,2,1,Apartment / Unit / Flat,spaciou industri modern apart furnish bill includ,206041506
140,https://www.domain.com.au/3-bown-court-brighton-east-vic-3187-15919106,3 Bown Court Brighton East VIC 3187,1450.0,5,3,2,House,stun pool compliment larg home,208011170
141,https://www.domain.com.au/10-ormsby-grove-toorak-vic-3142-16044813,10 Ormsby Grove Toorak VIC 3142,1450.0,2,1,1,House,execut live,206061138
142,https://www.domain.com.au/14a-geel-street-bentleigh-vic-3204-16076602,14A Geel Street Bentleigh VIC 3204,1450.0,4,2,2,Townhouse,state art open,208021174
143,https://www.domain.com.au/207-esplanade-west-port-melbourne-vic-3207-16071401,207 Esplanade West Port Melbourne VIC 3207,1450.0,1,1,0,Townhouse,high end qualiti posit,206051130
144,https://www.domain.com.au/201-cardigan-carlton-vic-3053-16032657,201 Cardigan Carlton VIC 3053,1450.0,3,1,0,House,one biggest best,206041117
145,https://www.domain.com.au/1-62-tennyson-street-kew-vic-3101-16008207,1/62 Tennyson Street Kew VIC 3101,1450.0,4,2,2,House,brand new contemporari townhous heart,207011522
146,https://www.domain.com.au/2001-1-almeida-crescent-south-yarra-vic-3141-16036090,2001/1 ALMEIDA CRESCENT South Yarra VIC 3141,1450.0,3,2,1,Apartment / Unit / Flat,bedroom apart capitol grand first star build come car park storag cage,206061515
147,https://www.domain.com.au/68-dover-street-caulfield-south-vic-3162-16074034,68 Dover Street Caulfield South VIC 3162,1400.0,4,4,2,House,five bedroom hous park view agent,208021178
148,https://www.domain.com.au/190a-weston-street-brunswick-east-vic-3057-16053638,190A Weston Street Brunswick East VIC 3057,1400.0,2,1,1,Townhouse,hous tour insid sumptuou sophist architectur craft inner citi oasi,206011106
149,https://www.domain.com.au/58-freeman-street-fitzroy-north-vic-3068-16061767,58 Freeman Street Fitzroy North VIC 3068,1400.0,4,2,1,House,impos famili terrac prime locat,206071143
150,https://www.domain.com.au/41-zoe-circuit-northcote-vic-3070-16042941,41 Zoe Circuit Northcote VIC 3070,1400.0,4,3,5,House,exemplari famili contemporari class,206021500
151,https://www.domain.com.au/3811-639-lonsdale-street-melbourne-vic-3000-15678001,3811/639 Lonsdale Street Melbourne VIC 3000,1400.0,2,2,1,Apartment / Unit / Flat,million dollar view overlook marvel stadium dockland bridg,206041505
152,https://www.domain.com.au/30-gough-street-elsternwick-vic-3185-15991544,30 Gough Street Elsternwick VIC 3185,1400.0,4,4,4,House,perfect famili home,208021179
153,https://www.domain.com.au/13-tribe-street-south-melbourne-vic-3205-16070468,13 Tribe Street South Melbourne VIC 3205,1400.0,3,1,0,House,flexibl surprisingli spaciou,206051512
154,https://www.domain.com.au/188-williams-road-toorak-vic-3142-16006684,188 Williams Road Toorak VIC 3142,1400.0,4,2,2,House,four bedroom famili home,206061138
155,https://www.domain.com.au/14-avenue-athol-canterbury-vic-3126-16070437,14 Avenue Athol Canterbury VIC 3126,1400.0,2,2,1,House,larg famili home pool,207011155
156,https://www.domain.com.au/123-kooyong-road-armadale-vic-3143-16048128,123 Kooyong Road Armadale VIC 3143,1400.0,3,2,2,House,magnific period home,206061135
157,https://www.domain.com.au/1-david-lane-windsor-vic-3181-15900527,1 David Lane Windsor VIC 3181,1400.0,4,2,0,House,state art execut live,206061136
158,https://www.domain.com.au/26-vail-street-prahran-vic-3181-16064768,26 Vail Street Prahran VIC 3181,1400.0,4,2,0,House,except perfect famili appeal,206061136
159,https://www.domain.com.au/58-esplanade-brighton-vic-3186-16079308,58 Esplanade Brighton VIC 3186,1400.0,5,2,2,House,spectacular panoram view,208011169
160,https://www.domain.com.au/52-54-tinning-street-brunswick-vic-3056-16061469,52-54 Tinning Street Brunswick VIC 3056,1400.0,3,1,1,House,space matter,206011495
161,https://www.domain.com.au/2b-parklands-crescent-brighton-east-vic-3187-16052406,2B Parklands Crescent Brighton East VIC 3187,1400.0,4,2,1,Townhouse,privat luxuri resid,208011170
162,https://www.domain.com.au/82-reed-street-albert-park-vic-3206-16059174,82 Reed Street Albert Park VIC 3206,1400.0,4,2,0,House,fulli renov unbeat locat,206051128
163,https://www.domain.com.au/2004-22-dorcas-street-southbank-vic-3006-14431488,2004/22 Dorcas Street Southbank VIC 3006,1400.0,2,2,2,Apartment / Unit / Flat,sleek stylish corner apart fulli furnish includ util,206041509
164,https://www.domain.com.au/6-henham-street-hawthorn-east-vic-3123-16015910,6 Henham Street Hawthorn East VIC 3123,1395.0,4,3,3,House,best locat park,207011152
165,https://www.domain.com.au/29-canberra-grove-brighton-east-vic-3187-15994857,29 Canberra Grove Brighton East VIC 3187,1390.0,5,3,4,House,larg famili home pool,208011170
166,https://www.domain.com.au/19b-grant-street-brighton-east-vic-3187-16028847,19B Grant Street Brighton East VIC 3187,1390.0,3,2,2,Townhouse,flexibl modern famili live,208011170
167,https://www.domain.com.au/564b-inkerman-road-caulfield-north-vic-3161-16080232,564B Inkerman Road Caulfield North VIC 3161,1375.0,4,2,2,House,new light fill famili live heart,208021177
168,https://www.domain.com.au/26-campbell-grove-hawthorn-east-vic-3123-16054461,26 Campbell Grove Hawthorn East VIC 3123,1360.0,1,1,1,Townhouse,luxuri privat execut home,207011152
169,https://www.domain.com.au/23-garnet-street-preston-vic-3072-16026292,23 Garnet Street Preston VIC 3072,1350.0,3,2,2,House,spaciou live friend larg famili enjoy,209021428
170,https://www.domain.com.au/8-7-nelson-street-balaclava-vic-3183-16009120,8/7 Nelson Street Balaclava VIC 3183,1350.0,4,2,2,Townhouse,perfect famili live amaz locat,206051134
171,https://www.domain.com.au/49-o-connell-street-north-melbourne-vic-3051-15685646,49 O'Connell Street North Melbourne VIC 3051,1350.0,3,2,1,Townhouse,uniqu townhous queen townhous fulli furnish citi fring amaz view,206041506
172,https://www.domain.com.au/3-553-toorak-road-toorak-vic-3142-15928839,3/553 Toorak Road Toorak VIC 3142,1350.0,4,2,1,Townhouse,consumm eleg space,206061138
173,https://www.domain.com.au/27-anzac-crescent-williamstown-vic-3016-16066020,27 Anzac Crescent Williamstown VIC 3016,1350.0,1,1,0,Townhouse,superior live close everyth,213021346
174,https://www.domain.com.au/22-phoenix-street-south-yarra-vic-3141-16054422,22 Phoenix Street South Yarra VIC 3141,1350.0,3,1,1,House,luxuri live heart south,206061516
175,https://www.domain.com.au/39-bath-road-glen-iris-vic-3146-16018869,39 Bath Road Glen Iris VIC 3146,1350.0,4,2,2,House,exquisit town resid secur conveni,207011150
176,https://www.domain.com.au/4-553-toorak-road-toorak-vic-3142-16050069,4/553 Toorak Road Toorak VIC 3142,1350.0,3,3,2,Townhouse,stun light fill resid,206061138
177,https://www.domain.com.au/54-o-grady-street-albert-park-vic-3206-16059651,54 O'Grady Street Albert Park VIC 3206,1350.0,4,3,3,House,low mainten modern,206051128
178,https://www.domain.com.au/143b-bambra-road-caulfield-vic-3162-16007137,143B Bambra Road Caulfield VIC 3162,1350.0,4,3,2,Townhouse,entertain delight indoor outdoor versatil,208021178
179,https://www.domain.com.au/6b-centre-road-brighton-east-vic-3187-15971915,6B Centre Road Brighton East VIC 3187,1345.0,3,2,2,Townhouse,light luxuri bespok design,208011170
180,https://www.domain.com.au/38-alfred-street-kew-vic-3101-16038440,38 Alfred Street Kew VIC 3101,1325.0,4,3,3,House,larg famili home,207011521
181,https://www.domain.com.au/907-250-st-kilda-road-southbank-vic-3006-16080575,907/250 St Kilda Road Southbank VIC 3006,1300.0,3,2,1,Apartment / Unit / Flat,impress perspect,206041509
182,https://www.domain.com.au/3-power-avenue-toorak-vic-3142-16073768,3 Power Avenue Toorak VIC 3142,1300.0,5,2,3,House,charm doubl stori brick home charact,206061138
183,https://www.domain.com.au/3-wise-close-windsor-vic-3181-16048317,3 Wise Close Windsor VIC 3181,1300.0,1,1,1,Townhouse,pleas click request inspect button regist next avail inspect,206061136
184,https://www.domain.com.au/6-fairfield-avenue-camberwell-vic-3124-16071381,6 Fairfield Avenue Camberwell VIC 3124,1300.0,4,2,2,House,freshli paint luxuri famili home,207011149
185,https://www.domain.com.au/2705-14-16-the-esplanade-st-kilda-vic-3182-16072154,2705/14-16 The Esplanade St Kilda VIC 3182,1300.0,3,2,2,Apartment / Unit / Flat,exclus short stay week minimum,206051514
186,https://www.domain.com.au/510-main-street-mordialloc-vic-3195-16013425,510 Main Street Mordialloc VIC 3195,1300.0,2,1,2,House,rare size properti beach locat lifestyl,208031193
187,https://www.domain.com.au/46-pickle-st-albert-park-vic-3206-7013075,46 Pickle St Albert Park VIC 3206,1300.0,4,2,2,House,hous eleg entertain,206051128
188,https://www.domain.com.au/34-coane-street-oakleigh-east-vic-3166-12568276,34 Coane Street Oakleigh East VIC 3166,1300.0,4,2,3,House,four bedroom brand new townhous fulli furnish,212051326
189,https://www.domain.com.au/87-mimosa-road-carnegie-vic-3163-16066432,87 Mimosa Road Carnegie VIC 3163,1300.0,4,3,2,House,furnish electr includ,208021176
190,https://www.domain.com.au/5505-18-hoff-boulevard-southbank-vic-3006-14946313,5505/18 Hoff Boulevard Southbank VIC 3006,1300.0,3,2,4,Apartment / Unit / Flat,live luxuri heart,206041509
191,https://www.domain.com.au/74-barrett-street-albert-park-vic-3206-16052698,74 Barrett Street Albert Park VIC 3206,1300.0,4,2,0,House,superb singl level home,206051128
192,https://www.domain.com.au/72-oban-street-south-yarra-vic-3141-16079620,72 Oban Street South Yarra VIC 3141,1300.0,4,2,0,House,sophist style south lifestyl,206061516
193,https://www.domain.com.au/2b-brunel-street-malvern-east-vic-3145-16071822,2B Brunel Street Malvern East VIC 3145,1300.0,3,2,2,Townhouse,gloriou execut famili townhous,208041195
194,https://www.domain.com.au/55-durrant-street-brighton-vic-3186-16058681,55 Durrant Street Brighton VIC 3186,1300.0,2,1,1,House,spaciou beauti,208011169
195,https://www.domain.com.au/33-james-street-surrey-hills-vic-3127-16066040,33 James Street Surrey Hills VIC 3127,1300.0,6,4,5,House,spaciou famili home moment primari school,207011155
196,https://www.domain.com.au/168-bellair-street-kensington-vic-3031-16036739,168 Bellair Street Kensington VIC 3031,1300.0,4,2,1,House,timeless grandeur heart,206041121
197,https://www.domain.com.au/26a-bonny-street-bentleigh-east-vic-3165-16058750,26a Bonny Street Bentleigh East VIC 3165,1300.0,4,2,0,House,let,208021427
198,https://www.domain.com.au/14-henderson-street-south-melbourne-vic-3205-16065791,14 Henderson Street South Melbourne VIC 3205,1300.0,4,3,3,House,picturesqu home,206051512
199,https://www.domain.com.au/1a-erowal-street-beaumaris-vic-3193-16058467,1A Erowal Street Beaumaris VIC 3193,1300.0,4,1,2,Townhouse,short term leas month light bright load space doubl lug,208011168
200,https://www.domain.com.au/54-wellington-street-cremorne-vic-3121-16064362,54 Wellington Street Cremorne VIC 3121,1300.0,2,1,1,Townhouse,ultim execut inner citi live,206071517
201,https://www.domain.com.au/87-were-street-brighton-vic-3186-15895978,87 Were Street Brighton VIC 3186,1300.0,4,3,2,House,charm famili home leafi local,208011169
202,https://www.domain.com.au/162-george-street-east-melbourne-vic-3002-15094995,162 George Street East Melbourne VIC 3002,1300.0,2,1,1,Townhouse,prime posit heart east,206041119
203,https://www.domain.com.au/108-best-street-fitzroy-north-vic-3068-16054451,108 Best Street Fitzroy North VIC 3068,1300.0,3,1,1,House,uniqu resid,206071143
204,https://www.domain.com.au/704-toorak-road-malvern-vic-3144-16033240,704 Toorak Road Malvern VIC 3144,1300.0,4,2,2,House,larg famili home prime locat,208041194
205,https://www.domain.com.au/14-durrant-street-brighton-vic-3186-16051810,14 Durrant Street Brighton VIC 3186,1295.0,0,1,1,Townhouse,modern famili home close shop transport walk distanc shop school transport,208011169
206,https://www.domain.com.au/425b-beach-road-beaumaris-vic-3193-16014933,425B Beach Road Beaumaris VIC 3193,1295.0,2,1,0,Townhouse,hideaway bay view,208011168
207,https://www.domain.com.au/520-585-latrobe-street-melbourne-melbourne-vic-3000-11355962,"520/585 Latrobe Street, Melbourne Melbourne VIC 3000",1290.0,2,2,0,Apartment / Unit / Flat,luxuri famili apart leas,206041505
208,https://www.domain.com.au/34-victoria-street-sandringham-vic-3191-16060121,34 Victoria Street Sandringham VIC 3191,1290.0,3,2,2,House,beauti present famili home first class address,208011173
209,https://www.domain.com.au/1-109-collins-street-mentone-vic-3194-15990964,1/109 Collins Street Mentone VIC 3194,1280.0,3,3,2,Townhouse,new place per week,208031190
210,https://www.domain.com.au/st-georges-rd-elsternwick-vic-3185-16004960,St Georges Rd Elsternwick VIC 3185,1280.0,4,2,2,House,delight singl storey bedroom home st rd,208021179
211,https://www.domain.com.au/16-morrice-street-caulfield-north-vic-3161-16063822,16 Morrice Street Caulfield North VIC 3161,1250.0,5,2,2,House,origin entertain grand proport,208021177
212,https://www.domain.com.au/1701-649-chapel-street-south-yarra-vic-3141-15879263,1701/649 Chapel Street South Yarra VIC 3141,1250.0,3,2,2,Apartment / Unit / Flat,rare penthous heart south,206061515
213,https://www.domain.com.au/5-bona-vista-avenue-aspendale-vic-3195-15836728,5 Bona Vista Avenue Aspendale VIC 3195,1250.0,3,2,2,House,seasid luxuri boutiqu build ocean view,208031189
214,https://www.domain.com.au/35-st-james-park-drive-brighton-vic-3186-16030328,35 St James Park Drive Brighton VIC 3186,1250.0,3,2,1,House,lifestyl luxuri famili home pool mainten includ,208011169
215,https://www.domain.com.au/4a-miriam-st-caulfield-vic-3162-16038430,4a Miriam St Caulfield VIC 3162,1250.0,4,2,3,Townhouse,brand new townhous prime locat,208021178
216,https://www.domain.com.au/3-raymond-grv-caulfield-south-vic-3162-16062955,3 Raymond Grv Caulfield South VIC 3162,1250.0,2,1,1,House,art beauti modern brillianc,208021178
217,https://www.domain.com.au/5-200-cotham-road-kew-vic-3101-16080273,5/200 Cotham Road Kew VIC 3101,1250.0,3,1,2,Townhouse,premium luxuri minimalist style prestigi ward,207011521
218,https://www.domain.com.au/28-walter-st-williamstown-north-vic-3016-14144044,28 Walter St Williamstown North VIC 3016,1250.0,3,1,0,House,dream live prime locat,213021346
219,https://www.domain.com.au/35b-hawson-avenue-glen-huntly-vic-3163-15385741,35B Hawson Avenue Glen Huntly VIC 3163,1250.0,4,3,1,Townhouse,four bedroom studi bathroom stun townhous agent,208021182
220,https://www.domain.com.au/14-straughan-st-glen-iris-vic-3146-16071220,14 Straughan St Glen Iris VIC 3146,1250.0,4,2,2,Apartment / Unit / Flat,room whole extend famili,207011150
221,https://www.domain.com.au/2-15-orange-grove-camberwell-vic-3124-10926822,2/15 Orange Grove Camberwell VIC 3124,1250.0,6,4,3,Townhouse,locat heart,207011149
222,https://www.domain.com.au/5-budd-street-brighton-vic-3186-16063793,5 Budd Street Brighton VIC 3186,1250.0,3,1,1,House,eleg style stun pool,208011169
223,https://www.domain.com.au/6-sophia-avenue-aspendale-vic-3195-15841211,6 Sophia Avenue Aspendale VIC 3195,1250.0,4,3,2,House,seasid luxuri boutiqu build ocean view,208031189
224,https://www.domain.com.au/62-the-esplanade-clifton-hill-vic-3068-16030931,62 The Esplanade Clifton Hill VIC 3068,1250.0,4,1,1,House,spaciou stun,206071145
225,https://www.domain.com.au/14-straughan-st-glen-iris-vic-3146-16053776,14 Straughan St Glen Iris VIC 3146,1250.0,3,2,4,Apartment / Unit / Flat,room whole extend famili,207011150
226,https://www.domain.com.au/483-brunswick-road-brunswick-west-vic-3055-16060476,483 Brunswick Road Brunswick West VIC 3055,1250.0,4,1,0,House,stylish bedroom home first inspect sat rd regist interest,206011107
227,https://www.domain.com.au/71-newmans-rd-templestowe-vic-3106-16030050,71 Newmans Rd Templestowe VIC 3106,1250.0,4,2,2,House,enviabl acr contain eleg tranquil life style tenni court swim pool sauna,207021159
228,https://www.domain.com.au/2-14-laurel-street-bentleigh-east-vic-3165-15830320,2/14 Laurel Street Bentleigh East VIC 3165,1250.0,2,2,1,Apartment / Unit / Flat,bedroom bathroom apart courtyard,208021426
229,https://www.domain.com.au/204-154-chapel-street-st-kilda-vic-3182-15058693,204/154 Chapel Street St Kilda VIC 3182,1246.0,2,2,1,Apartment / Unit / Flat,fulli furnish stay includ util,206051134
230,https://www.domain.com.au/501-154-chapel-street-st-kilda-vic-3182-15504156,501/154 Chapel Street St Kilda VIC 3182,1218.0,3,3,3,Apartment / Unit / Flat,fulli furnish stay includ util,206051134
231,https://www.domain.com.au/11-alfred-street-balaclava-vic-3183-15977941,11 Alfred Street Balaclava VIC 3183,1211.0,4,2,2,House,charact fill bedroom unbeat locat,206051134
232,https://www.domain.com.au/5-7-witchwood-cl-south-yarra-vic-3141-16052884,5-7 Witchwood Cl South Yarra VIC 3141,1200.0,4,2,1,House,domain precinct prestig premium posit,206041125
233,https://www.domain.com.au/49-canterbury-road-toorak-vic-3142-16060114,49 Canterbury Road Toorak VIC 3142,1200.0,3,3,2,House,celebr space light timeless style,206061138
234,https://www.domain.com.au/penthouse-203-6-penthouse-203-6-fernhill-rd-sandringham-vic-3191-16073046,"Penthouse 203, 6/Penthouse 203, 6 Fernhill Rd Sandringham VIC 3191",1200.0,3,2,4,Apartment / Unit / Flat,architect design penthous villag edg,208011173
235,https://www.domain.com.au/5-airlie-street-brighton-vic-3186-16066747,5 Airlie Street Brighton VIC 3186,1200.0,4,2,0,House,renov excel,208011169
236,https://www.domain.com.au/8-royal-lane-fitzroy-vic-3065-7853784,8 Royal Lane Fitzroy VIC 3065,1200.0,4,3,2,Apartment / Unit / Flat,garden resid fulli furnish stay month,206071142
237,https://www.domain.com.au/235-elgin-street-carlton-vic-3053-16068203,235 Elgin Street Carlton VIC 3053,1200.0,3,1,1,House,everi bit,206041117
238,https://www.domain.com.au/325-collins-street-melbourne-vic-3000-14154581,325 Collins Street Melbourne VIC 3000,1200.0,3,2,0,Apartment / Unit / Flat,fulli furnish internet includ,206041505
239,https://www.domain.com.au/3007-35-malcolm-street-south-yarra-vic-3141-14574763,3007/35 Malcolm Street South Yarra VIC 3141,1200.0,2,2,1,Apartment / Unit / Flat,fulli furnish stun vogu penthous apart fantast view top grade furnitur,206061515
240,https://www.domain.com.au/174-lord-street-richmond-vic-3121-15779509,174 Lord Street Richmond VIC 3121,1200.0,3,1,0,House,week furnitur includ,206071517
241,https://www.domain.com.au/4-nareeb-court-toorak-vic-3142-16044504,4 Nareeb Court Toorak VIC 3142,1200.0,3,2,1,House,huge famili home prime locat month leas,206061138
242,https://www.domain.com.au/4-67-walsh-street-south-yarra-vic-3141-16063567,4/67 Walsh Street South Yarra VIC 3141,1200.0,2,1,1,Apartment / Unit / Flat,famili size apart domain precinct,206041125
243,https://www.domain.com.au/19-balmoral-place-south-yarra-vic-3141-16077000,19 Balmoral Place South Yarra VIC 3141,1200.0,1,1,1,House,indulg live premier locat,206061516
244,https://www.domain.com.au/76-nelson-road-south-melbourne-vic-3205-16056089,76 Nelson Road South Melbourne VIC 3205,1200.0,4,3,2,House,spaciou famili resid,206051512
245,https://www.domain.com.au/brunswick-west-vic-3055-15679865,Brunswick West VIC 3055,1200.0,3,1,1,House,close local amen public transport door,206011107
246,https://www.domain.com.au/18-second-avenue-kew-vic-3101-15963969,18 Second Avenue Kew VIC 3101,1200.0,4,2,2,House,art delight park side pocket,207011521
247,https://www.domain.com.au/25-26-little-cardigan-street-carlton-vic-3053-15895702,25/26 Little Cardigan Street Carlton VIC 3053,1200.0,3,2,1,Apartment / Unit / Flat,penthous live heart,206041117
248,https://www.domain.com.au/405-65-beach-street-port-melbourne-vic-3207-16069853,405/65 Beach Street Port Melbourne VIC 3207,1200.0,3,2,0,Apartment / Unit / Flat,exclus lifestyl picturesqu outlook,206051130
249,https://www.domain.com.au/8-royal-lane-fitzroy-vic-3065-7853786,8 Royal Lane Fitzroy VIC 3065,1200.0,1,1,0,Apartment / Unit / Flat,garden resid fulli furnish stay month,206071142
250,https://www.domain.com.au/4-67-walsh-street-south-yarra-vic-3141-16063567?topspot=1,4/67 Walsh Street South Yarra VIC 3141,1200.0,2,1,1,Apartment / Unit / Flat,famili size apart domain precinct,206041125
251,https://www.domain.com.au/drummond-street-carlton-vic-3053-15992211,Drummond street Carlton VIC 3053,1200.0,4,2,0,House,excel locat walk cafe hospit univers garden,206041117
